id;pos_x;pos_y;pos_z;degree;isAtSampleBorder
2681;-308.333;-40.6667;417.667;3;0
2682;-18;-189.333;417.333;3;0
2683;-152;-262.333;417.667;3;0
2684;-142;-55;419;3;0
2685;-22.6667;-227.667;418.333;3;0
2686;-287;-278;419;3;0
2687;-195;-93;420;3;0
2688;-198;-94;420;3;0
2689;-86;-106;421;3;0
2690;-302;-131;421;3;0
2691;-81;-178;421;3;0
2692;-271.667;-159.333;422.667;3;0
2693;-201;-162;424;3;0
2694;-239;-181;424;3;0
2695;-70;-244;424;3;0
2696;-20.6667;-40.3333;425;3;0
2697;-289;-126;425;3;0
2698;-163;-79.6667;425.667;3;0
2699;-219.333;-139.667;426;3;0
2700;-287;-199;426;3;0
2701;-245;-223.667;425.333;3;0
2702;-271;-39;427;3;0
2703;-23;-72.6667;426.333;3;0
2704;-225.667;-136.333;426.667;3;0
2705;-159;-63;428;3;0
2706;-115;-162;428;3;0
2707;-83;-281;428;3;0
2708;-165;-62;429;3;0
2709;-78;-278;429;3;0
2710;-179.333;-47;429.667;3;0
2711;-47;-174;430;3;0
2712;-165;-211;430;3;0
2713;-143.333;-108.333;430.667;3;0
2714;-285;-156;432;3;0
2715;-75.3333;-42;432.667;3;0
2716;-209;-70;433;3;0
2717;-119.667;-130.333;432.667;3;0
2718;-70.3333;-262.667;432.667;3;0
2719;-303;-280;433;3;0
2720;-228.667;-60.6667;433.667;3;0
2721;-123;-138;434;3;0
2722;-129;-182;434;3;0
2723;-157.667;-199.667;433.667;3;0
2724;-64.6667;-227.333;433.333;3;0
2725;-243;-176;435;3;0
2726;-123;-279;435;3;0
2727;-58;-85;436;3;0
2728;-126;-206;436;3;0
2729;-152.333;-278.667;435.667;3;0
2730;-113.667;-39.6667;436.667;3;0
2731;-286;-61;437;3;0
2732;-116;-76;437;3;0
2733;-27.6667;-124.667;436.667;3;0
2734;-104;-125;437;3;0
2735;-288;-59;438;3;0
2736;-50.3333;-110.333;437.333;3;0
2737;-134;-212;439;3;0
2738;-204.333;-246.667;438.667;3;0
2739;-20;-78;440;3;0
2740;-101;-105;440;3;0
2741;-235.333;-109;439.667;3;0
2742;-132;-208;440;3;0
2743;-39;-105;441;3;0
2744;-249;-118;441;3;0
2745;-90.3333;-166.667;440.667;3;0
2746;-289.333;-273.333;440.333;3;0
2747;-307;-202;442;3;0
2748;-249;-228;443;3;0
2749;-112;-233;443;3;0
2750;-168;-265;443;3;0
2751;-301.667;-53.6667;444;3;0
2752;-69;-142;444;3;0
2753;-39;-192;444;3;0
2754;-124;-257.333;443.333;3;0
2755;-292.333;-162;444.667;3;0
2756;-232;-283;445;3;0
2757;-248.667;-30.3333;445.667;3;0
2758;-202;-232;446;3;0
2759;-175;-280;446;3;0
2760;-168.667;-54.3333;446.333;3;0
2761;-279;-86;447;3;0
2762;-123;-254;447;3;0
2763;-74;-250;448;3;0
2764;-153;-262;448;3;0
2765;-146;-266;448;3;0
2766;-159;-158;449;3;0
2767;-185;-284;449;3;0
2768;-238;-176;450;3;0
2769;-226;-256;450;3;0
2770;-306;-267;450;3;0
2771;-307;-96;451;3;0
2772;-130;-198.333;450.333;3;0
2773;-299;-264;451;3;0
2774;-150;-49;452;3;0
2775;-204.333;-156;451.333;3;0
2776;-129.333;-263.333;453;3;0
2777;-132;-39;454;3;0
2778;-162.667;-56.3333;453.333;3;0
2779;-52;-136;454;3;0
2780;-280;-140;454;3;0
2781;-158;-249;454;3;0
2782;-23;-255.333;453.333;3;0
2783;-74;-282;454;3;0
2784;-150;-104;455;3;0
2785;-15;-130;455;3;0
2786;-230.667;-42.6667;455.333;3;0
2787;-285.333;-210.667;455.667;3;0
2788;-62;-223;456;3;0
2789;-294;-259;456;3;0
2790;-257;-106;457;3;0
2791;-250.333;-158.333;456.333;3;0
2792;-251.667;-258.333;457;3;0
2793;-128;-274;457;3;0
2794;-74;-278;457;3;0
2795;-16;-223;458;3;0
2796;-30.3333;-38;458.667;3;0
2797;-171.667;-91.6667;459;3;0
2798;-101.667;-222.333;459;3;0
2799;-212;-107;460;3;0
2800;-75;-250.333;459.333;3;0
2801;-61.6667;-59.3333;460.333;3;0
2802;-71;-79.6667;460.333;3;0
2803;-219.667;-100.333;460.333;3;0
2804;-276;-196;461;3;0
2805;-308;-216;461;3;0
2806;-135.333;-94.6667;462.333;3;0
2807;-41;-283;463;3;0
2808;-67;-34;464;3;0
2809;-19;-74;464;3;0
2810;-254;-149;464;3;0
2811;-226;-207;464;3;0
2812;-280;-259;464;3;0
2813;-194.667;-130.667;464.333;3;0
2814;-307;-160;465;3;0
2815;-298;-211;465;3;0
2816;-72.3333;-218.667;464.333;3;0
2817;-134.333;-95.6667;465.667;3;0
2818;-275;-177.667;465.333;3;0
2819;-195.667;-159.333;466.667;3;0
2820;-80;-188;467;3;0
2821;-243;-55;469;3;0
2822;-9;-201.333;468.667;3;0
2823;-243;-61;470;3;0
2824;-187;-102;470;3;0
2825;-53.3333;-34;470.333;3;0
2826;-206;-115;471;3;0
2827;-271;-122;471;3;0
2828;-176.667;-174.333;470.333;3;0
2829;-52.3333;-192;470.333;3;0
2830;-302.667;-155.667;471.667;3;0
2831;-233;-199.667;472.333;3;0
2832;-247.333;-52.6667;474.667;3;0
2833;-98;-69;475;3;0
2834;-219;-87;475;3;0
2835;-126;-185;475;3;0
2836;-11.3333;-191.333;474.333;3;0
2837;-285;-265;475;3;0
2838;-108;-281;475;3;0
2839;-208;-91;476;3;0
2840;-68;-136;476;3;0
2841;-180;-203;476;3;0
2842;-182;-208.667;475.667;3;0
2843;-284;-228;476;3;0
2844;-228;-82;477;3;0
2845;-156;-192;477;3;0
2846;-110;-257;477;3;0
2847;-220;-44;478;3;0
2848;-162.667;-151.333;477.333;3;0
2849;-216.5;-246.167;476.667;4;0
2850;-28;-279;478;3;0
2851;-295.667;-147.667;478.333;3;0
2852;-48;-158;480;3;0
2853;-129;-108;481;3;0
2854;-148;-149;481;3;0
2855;-224;-166;481;3;0
2856;-49.3333;-137.667;481.667;3;0
2857;-80.3333;-36.3333;482.333;3;0
2858;-115.667;-71.6667;482.333;3;0
2859;-217.333;-158.667;482.333;3;0
2860;-148;-241;483;3;0
2861;-234;-259;483;3;0
2862;-10;-57;484;3;0
2863;-293;-145;484;3;0
2864;-206;-31;485;3;0
2865;-299;-62;485;3;0
2866;-13;-189;485;3;0
2867;-136;-122;486;3;0
2868;-299;-203;486;3;0
2869;-22.6667;-228.667;485.667;3;0
2870;-295;-275;486;3;0
2871;-236;-279;486;3;0
2872;-188;-51;487;3;0
2873;-305.667;-63.3333;486.333;3;0
2874;-32;-124;487;3;0
2875;-218.333;-155.333;486.333;3;0
2876;-152;-185;487;3;0
2877;-200;-33;488;3;0
2878;-298;-46;488;3;0
2879;-159;-75;488;3;0
2880;-68.6667;-249.667;487.667;3;0
2881;-105.667;-258.333;487.667;3;0
2882;-146;-174;489;3;0
2883;-73.3333;-231.333;488.333;3;0
2884;-159;-40;490;3;0
2885;-193;-127;490;3;0
2886;-164.667;-255.667;489.667;3;0
2887;-77;-95;491;3;0
2888;-25.3333;-155.333;490.667;3;0
2889;-66.3333;-246.667;490.667;3;0
2890;-66;-251;491;3;0
2891;-129;-40;492;3;0
2892;-294;-45;492;3;0
2893;-52.6667;-63.6667;491.333;3;0
2894;-94.3333;-116.667;491.667;3;0
2895;-285;-142;492;3;0
2896;-213;-186;492;3;0
2897;-66.3333;-89.3333;492.333;3;0
2898;-97.3333;-111.333;493;3;0
2899;-269.333;-41.6667;495;3;0
2900;-38;-206;495;3;0
2901;-49;-282;495;3;0
2902;-160;-69;496;3;0
2903;-267;-94;496;3;0
2904;-304;-124;496;3;0
2905;-174;-169;496;3;0
2906;-126;-187.667;495.667;3;0
2907;-85.3333;-219.667;495.667;3;0
2908;-133;-38;497;3;0
2909;-282;-41;497;3;0
2910;-292.333;-76.3333;496.667;3;0
2911;-89;-125;497;3;0
2912;-157;-279;497;3;0
2913;-290;-195;499;3;0
2914;-59.3333;-202.667;498.333;3;0
2915;-103;-231;499;3;0
2916;-201;-273;499;3;0
2917;-310.333;-60.3333;499.667;3;0
2918;-152;-195;500;3;0
2919;-151;-250;500;3;0
2920;-61.6667;-257.333;499.333;3;0
2921;-174;-160;501;3;0
2922;-200;-275;501;3;0
2923;-105;-219;502;3;0
2924;-265.667;-156.333;502.333;3;0
2925;-306;-189;503;3;0
2926;-236;-211;503;3;0
2927;-55;-264;503;3;0
2928;-252.333;-188.333;503.333;3;0
2929;-256.333;-266;503.333;3;0
2930;-246;-122;505;3;0
2931;-48;-151;505;3;0
2932;-187.333;-67.3333;505.333;3;0
2933;-73.3333;-125.667;506;3;0
2934;-124;-202;506;3;0
2935;-295.333;-252.667;505.667;3;0
2936;-229;-147.667;506.667;3;0
2937;-199.333;-97.6667;507.333;3;0
2938;-179;-208;509;3;0
2939;-305.667;-44.3333;509.667;3;0
2940;-20.6667;-38.3333;510.333;3;0
2941;-298;-220.333;510.667;3;0
2942;-46;-270;511;3;0
2943;-305;-51;512;3;0
2944;-273;-71;513;3;0
2945;-232;-87;513;3;0
2946;-227;-133;513;3;0
2947;-235;-207.667;512.667;3;0
2948;-267;-99;514;3;0
2949;-56;-125;514;3;0
2950;-54;-188;514;3;0
2951;-63.6667;-36;514.667;3;0
2952;-252;-38;515;3;0
2953;-59;-81;516;3;0
2954;-233.333;-40;516.333;3;0
2955;-160;-120;517;3;0
2956;-122;-244;517;3;0
2957;-131;-39;518;3;0
2958;-134;-92;518;3;0
2959;-214;-104;518;3;0
2960;-203.333;-224.333;517.667;3;0
2961;-43.6667;-274.667;517.333;3;0
2962;-90;-54;519;3;0
2963;-219.333;-98.6667;519.333;3;0
2964;-149.667;-281.333;519.333;3;0
2965;-299;-57;521;3;0
2966;-189;-213;521;3;0
2967;-212;-127;522;3;0
2968;-140;-241;522;3;0
2969;-288;-61;523;3;0
2970;-140.333;-218.333;523;3;0
2971;-257.333;-277.667;522.667;3;0
2972;-124;-93;524;3;0
2973;-197;-177;524;3;0
2974;-19;-205.333;523.667;3;0
2975;-212;-246;524;3;0
2976;-53;-166;525;3;0
2977;-20;-152;526;3;0
2978;-31.6667;-47.6667;526.667;3;0
2979;-79;-136;527;3;0
2980;-170;-159;527;3;0
2981;-233;-176;527;3;0
2982;-60;-265;527;3;0
2983;-162.333;-62.3333;527.667;3;0
2984;-95.3333;-64.6667;527.333;3;0
2985;-214;-121;528;3;0
2986;-122.667;-165.667;527.667;3;0
2987;-42.6667;-40;528.333;3;0
2988;-67;-92;529;3;0
2989;-170;-152;529;3;0
2990;-62;-280;529;3;0
2991;-44;-282;529;3;0
2992;-192;-199;530;3;0
2993;-178;-286;530;3;0
2994;-201.667;-71.3333;530.667;3;0
2995;-298;-202;531;3;0
2996;-27.3333;-217.333;530.667;3;0
2997;-265;-55;532;3;0
2998;-226;-141;532;3;0
2999;-233;-179;532;3;0
3000;-225;-214;533;3;0
3001;-305.667;-278.667;532.667;3;0
3002;-279.333;-150.667;533.667;3;0
3003;-164.333;-33.6667;534.667;3;0
3004;-297;-117;535;3;0
3005;-239;-288;536;3;0
3006;-19;-55;537;3;0
3007;-158;-56;537;3;0
3008;-296.333;-124.667;536.333;3;0
3009;-172;-204.333;536.333;3;0
3010;-12;-243.667;536.333;3;0
3011;-302;-275;537;3;0
3012;-42.6667;-282;536.667;3;0
3013;-229;-48;538;3;0
3014;-40.3333;-118.333;537.667;3;0
3015;-189;-200;538;3;0
3016;-203.667;-257.333;537.333;3;0
3017;-155;-47;539;3;0
3018;-182;-62;539;3;0
3019;-303.667;-160.333;539;3;0
3020;-271.667;-118.333;539.333;3;0
3021;-28;-141;540;3;0
3022;-79.6667;-171.333;539.333;3;0
3023;-195;-201;540;3;0
3024;-205.667;-291.667;539.333;3;0
3025;-232;-46;541;3;0
3026;-37;-117;541;3;0
3027;-231;-142.333;540.667;3;0
3028;-53;-212;541;3;0
3029;-190;-55;542;3;0
3030;-36;-120;542;3;0
3031;-69;-171;542;3;0
3032;-34.3333;-123.667;543;3;0
3033;-33.3333;-126.667;543;3;0
3034;-178;-202;543;3;0
3035;-301;-272;543;3;0
3036;-30.6667;-137.667;543.333;3;0
3037;-261;-239;544;3;0
3038;-142;-34;545;3;0
3039;-136;-188;545;3;0
3040;-296.333;-109;545.333;3;0
3041;-80;-188;546;3;0
3042;-307.333;-221.333;545.333;3;0
3043;-299;-269;546;3;0
3044;-122.5;-280;546;4;0
3045;-166;-250;547;3;0
3046;-38;-93;548;3;0
3047;-273.667;-142;547.333;3;0
3048;-253;-235;548;3;0
3049;-200;-255;548;3;0
3050;-87;-272;548;3;0
3051;-111.333;-277.333;548;3;0
3052;-269;-53;549;3;0
3053;-158;-115;549;3;0
3054;-224.333;-156.333;548.333;3;0
3055;-163.333;-102.333;549.667;3;0
3056;-76;-117;550;3;0
3057;-221.667;-160.667;549.667;3;0
3058;-130.333;-189;549.333;3;0
3059;-297;-201;550;3;0
3060;-58.3333;-208.667;549.667;3;0
3061;-23.3333;-75.3333;550.667;3;0
3062;-279.667;-138.667;550.333;3;0
3063;-93.3333;-270;550.333;3;0
3064;-228.333;-108;551.333;3;0
3065;-105;-241;552;3;0
3066;-110;-36;553;3;0
3067;-46.6667;-283;552.667;3;0
3068;-293;-56;554;3;0
3069;-91.3333;-194.333;553.333;3;0
3070;-81.3333;-234.667;553.333;3;0
3071;-277.333;-258.667;553.667;3;0
3072;-91.6667;-78.3333;554.667;3;0
3073;-188.667;-96.3333;554.333;3;0
3074;-285;-145;555;3;0
3075;-168.667;-256.333;554.667;3;0
3076;-38.6667;-85.3333;555.667;3;0
3077;-186;-98;556;3;0
3078;-280.667;-261.667;555.333;3;0
3079;-277.667;-276.667;556;3;0
3080;-125;-115;557;3;0
3081;-264.667;-117.333;556.667;3;0
3082;-185;-147;557;3;0
3083;-180.333;-149;556.333;3;0
3084;-136;-157;557;3;0
3085;-50;-178;557;3;0
3086;-241;-100;558;3;0
3087;-120;-116;558;3;0
3088;-303;-192;558;3;0
3089;-69;-238;558;3;0
3090;-89.6667;-143.667;558.333;3;0
3091;-305.333;-270.333;558.667;3;0
3092;-156;-60;560;3;0
3093;-48.3333;-79.6667;560;3;0
3094;-21.3333;-87.6667;559.667;3;0
3095;-66.6667;-92.6667;559.333;3;0
3096;-32.3333;-147.333;559.667;3;0
3097;-95.6667;-235;559.333;3;0
3098;-298;-39;561;3;0
3099;-295.667;-56.6667;560.667;3;0
3100;-215;-165;561;3;0
3101;-42.3333;-182.333;561.333;3;0
3102;-308;-200;562;3;0
3103;-108;-207;562;3;0
3104;-306.667;-237;561.667;3;0
3105;-92;-272;562;3;0
3106;-208.667;-42;562.333;3;0
3107;-297;-49;563;3;0
3108;-42.3333;-74.3333;562.333;3;0
3109;-198;-160;563;3;0
3110;-212.333;-238.333;563.333;3;0
3111;-184.667;-145.333;564.667;3;0
3112;-283.667;-202.667;564.667;3;0
3113;-45.6667;-222.333;564.333;3;0
3114;-157;-63;566;3;0
3115;-207;-193;566;3;0
3116;-244;-86;567;3;0
3117;-181.5;-146.5;566.5;4;0
3118;-158.667;-147;566.667;3;0
3119;-298;-180;567;3;0
3120;-290;-278;567;3;0
3121;-126;-110;568;3;0
3122;-303.667;-204.333;567.667;3;0
3123;-121;-212;568;3;0
3124;-97;-228;568;3;0
3125;-153;-147;569;3;0
3126;-130;-201;569;3;0
3127;-29;-235;569;3;0
3128;-188;-280;569;3;0
3129;-260;-248;570;3;0
3130;-59.3333;-285.667;569.667;3;0
3131;-304;-97;571;3;0
3132;-189;-284;571;3;0
3133;-140.667;-59;571.333;3;0
3134;-40.3333;-65.6667;571.333;3;0
3135;-81;-122;572;3;0
3136;-297;-139;572;3;0
3137;-292;-198;572;3;0
3138;-172;-214;572;3;0
3139;-292;-259;572;3;0
3140;-250;-44.6667;572.667;3;0
3141;-300.333;-57;572.667;3;0
3142;-77;-33;574;3;0
3143;-10;-71;574;3;0
3144;-26;-199;574;3;0
3145;-192;-206;574;3;0
3146;-303;-56;575;3;0
3147;-305;-87.3333;574.333;3;0
3148;-294;-109;575;3;0
3149;-102;-173;575;3;0
3150;-294.333;-194.333;574.667;3;0
3151;-171.333;-218.333;574.667;3;0
3152;-196.667;-287.333;574.333;3;0
3153;-188;-41;576;3;0
3154;-304;-47;576;3;0
3155;-307.667;-56.3333;575.667;3;0
3156;-239;-81;576;3;0
3157;-262;-207;576;3;0
3158;-174.333;-221.333;575.333;3;0
3159;-26.3333;-160.333;576.667;3;0
3160;-57;-166;577;3;0
3161;-136;-235;577;3;0
3162;-119.333;-69.3333;577.333;3;0
3163;-118;-82;578;3;0
3164;-185;-109;578;3;0
3165;-23.6667;-267.667;577.333;3;0
3166;-201;-284;578;3;0
3167;-182;-38;579;3;0
3168;-34.6667;-50.3333;578.667;3;0
3169;-299;-120;579;3;0
3170;-189;-138;579;3;0
3171;-256;-209;579;3;0
3172;-208;-249.333;578.667;3;0
3173;-199;-286;579;3;0
3174;-208;-54;580;3;0
3175;-248.667;-125.333;579.667;3;0
3176;-251.667;-257.333;579.333;3;0
3177;-142;-276;580;3;0
3178;-191;-151.5;580.5;4;0
3179;-202;-201;581;3;0
3180;-197.667;-208.333;580.667;4;0
3181;-194;-210;581;3;0
3182;-170.333;-83.6667;582;3;0
3183;-228;-160;582;3;0
3184;-130;-162;582;3;0
3185;-268.667;-182;581.333;3;0
3186;-68.3333;-214.333;581.667;3;0
3187;-100.667;-30;582.667;3;0
3188;-13.3333;-108.667;582.333;3;0
3189;-234;-215;583;3;0
3190;-168.333;-160.667;583.667;3;0
3191;-201.333;-211.333;583.667;3;0
3192;-175.333;-266.333;584;3;0
3193;-102.333;-62.3333;584.667;3;0
3194;-185;-136;585;3;0
3195;-23;-161;585;3;0
3196;-189.333;-133.167;584.667;4;0
